"color","num_critic_for_reviews","duration","director_facebook_likes","actor_3_facebook_likes","actor_1_facebook_likes","gross","num_voted_users","cast_total_facebook_likes","facenumber_in_poster","num_user_for_reviews","content_rating","budget","title_year","actor_2_facebook_likes","imdb_score","aspect_ratio","movie_facebook_likes","imdb_binary"
"Color",120,120,82,175,244,43800000,74249,1105,2,276,"GP",7200000,1971,177,6.7,2.35,0,1
"Color",208,175,0,3000,14000,134821952,1155770,28122,1,2238,"R",6e+06,1972,10000,9.2,1.85,43000,1
"Color",51,95,213,92,225,94900000,35172,791,0,128,"R",4e+06,1983,174,6.1,1.85,0,1
"Color",331,95,464,11000,23000,32391374,376600,54075,43,494,"PG-13",7500000,2009,17000,7.7,2.35,40000,1
"Color",83,121,319,11,1000,40158000,63931,1051,1,241,"R",7e+06,1993,18,7.6,1.85,0,1
"Color",324,110,0,11000,17000,113709992,108843,46646,1,281,"R",7e+06,2012,15000,6.1,2.35,54000,1
"Color",140,96,474,82,1000,32131483,25870,2212,0,369,"PG-13",1.1e+07,2003,970,4.9,2.35,2000,0
"Color",136,121,82,189,581,35400000,74957,1865,3,251,"PG",7e+06,1973,547,6.8,1.66,0,1
"Color",79,95,13,430,1000,34099640,16651,2515,0,149,"PG",5e+06,2000,934,7,1.37,0,1
"Color",160,112,20,61,16000,31973840,127760,16289,5,168,"PG-13",NA,2008,109,7.2,2.35,0,1
"Color",52,112,70,826,1000,37295394,7973,5959,8,59,"PG-13",6600000,2011,912,5.7,1.85,0,0
"Color",490,143,1000,76,29000,144812796,362933,29769,4,753,"PG-13",1.05e+08,2013,509,7.3,2.35,115000,1
" Black and White",351,93,0,566,21000,31501218,84070,22745,0,526,"PG",7500000,2005,650,7.5,1.85,0,1
"Color",271,110,152,27,22000,28747570,100571,22140,1,416,"R",7e+06,2005,68,7.4,2.35,0,1
"Color",93,104,0,4000,16000,25625110,138707,33758,0,202,"R",7e+06,1995,12000,7.2,1.85,0,1
"Color",71,115,187,887,14000,403932,5254,17104,4,92,"R",2e+07,2000,900,6.5,2.35,141,1
"Color",112,119,23,440,1000,25000000,39847,2951,1,242,"PG",9e+06,1976,659,6.8,2.35,0,1
"Color",118,125,82,244,16000,21000000,73950,17611,3,258,"PG",1.3e+07,1974,387,6.8,1.66,2000,1
"Color",35,96,22,794,1000,20257000,7569,5282,2,65,"R",7e+06,1988,841,5.2,1.85,978,0
"Color",342,100,197,159,513,26005908,154938,1379,0,1100,"R",3500000,2005,239,7.2,2.35,10000,1
"Color",14,46,0,69,13000,18642318,1723,13448,0,13,"",NA,2000,366,7.5,1.44,407,1
"Color",137,89,14,270,971,15818967,13913,2517,0,120,"R",7e+06,2014,479,4,1.85,0,0
"Color",50,92,737,380,718,14891000,15088,2240,3,105,"R",7e+06,1996,524,6.8,1.85,824,1
"Color",261,109,0,597,1000,16901126,76267,3544,0,687,"R",7e+06,2005,649,6.9,1.85,0,1
"Color",180,103,44,190,637,17474107,56605,1342,3,89,"R",7e+06,2015,256,7.3,2.35,23000,1
"Color",28,95,48,826,1000,14003141,4598,4837,1,29,"R",7e+06,1999,865,6.1,2.35,375,1
"Color",750,143,0,393,883,304360277,522048,2039,0,1498,"PG-13",2e+08,2012,563,7.8,2.35,80000,1
" Black and White",202,105,0,303,1000,12583510,60709,2444,0,922,"R",7e+06,2003,340,6,1.85,0,1
"Color",341,106,1000,98,816,9190525,102125,1120,1,324,"R",7e+06,2009,105,7,1.85,10000,1
"Color",160,100,11,970,13000,9176553,19147,19330,1,97,"PG-13",7500000,2009,3000,7.1,2.35,0,1
"Color",31,103,49,304,687,9094451,11668,1990,0,79,"R",7e+06,1989,554,6.2,1.85,0,1
"Color",281,99,192,292,14000,9166863,83182,14816,2,247,"R",7e+06,2009,343,7.6,2.35,16000,1
"Color",114,164,17000,159,883,8373585,39680,1934,0,308,"R",7e+06,1988,618,7.6,1.85,0,1
"Color",72,96,30,407,761,7292175,7736,2018,3,100,"R",7e+06,1999,412,6.4,1.85,0,1
"Color",119,122,98,397,729,6601079,17436,2321,1,276,"PG-13",7e+06,2004,579,6.2,2.35,0,1
"Color",74,94,176,46,116,6165429,23486,312,1,249,"PG",6e+06,2002,93,7.5,2.35,0,1
"Color",25,93,70,442,692,5694308,13815,3128,0,46,"PG-13",7e+06,2007,585,2,1.85,446,0
"Color",39,96,6,38,206,5430822,8391,493,0,75,"R",7e+06,1992,192,6.2,1.85,0,1
"Color",27,113,7,35,11000,4720371,3203,11116,2,85,"PG",7e+06,2001,43,6.5,1.85,650,1
"Color",29,192,147,397,8000,2921738,34449,9984,0,119,"",7e+06,2004,860,7.9,2.35,2000,1
"Color",158,99,342,501,1000,2344847,18561,2158,0,119,"R",7e+06,2008,518,6.8,2.35,0,1
"Color",223,91,157,224,490,7455447,29967,1136,2,126,"R",7e+06,2010,259,6.3,1.85,0,1
"Color",25,100,0,359,655,2148212,781,1906,0,20,"PG",7e+06,1999,476,6.3,1.85,157,1
"Color",97,105,261,617,783,2062066,11387,2684,3,147,"R",7e+06,2002,658,6.6,1.85,357,1
"Color",117,99,60,628,4000,1654367,18355,6526,0,106,"R",7e+06,2006,787,6.4,1.85,3000,1
"Color",389,112,159,77,3000,1738692,95529,3547,0,301,"R",7e+06,2011,294,7.5,2.35,38000,1
"Color",34,99,2,455,1000,1889522,1119,2589,2,12,"G",7e+06,2009,690,6.5,2.35,797,1
"Color",161,125,127,798,6000,1110286,9727,8876,6,65,"R",4825000,2009,941,7.2,2.35,0,1
"Color",6,107,6,375,963,1000000,2215,2209,1,26,"PG",9e+06,1977,750,6.3,1.85,122,1
"Color",16,107,8,39,106,700000,24438,215,1,78,"R",5e+07,1993,54,7,2.35,0,1
"Color",301,97,0,106,227,1768416,35848,684,0,198,"R",7e+06,2010,218,6.3,1.85,0,1
"Color",52,105,10,184,756,1425993,7412,1417,1,72,"R",NA,2009,216,5.3,2.35,0,0
"Color",12,95,43,611,1000,306715,5143,5213,1,62,"PG-13",1e+07,1998,788,2.3,1.85,724,0
"Color",134,106,58,973,23000,382946,43965,44969,0,99,"R",7e+06,2010,20000,7.1,2.35,19000,1
"Color",151,93,47,13,554,518134,21243,1105,2,66,"R",NA,2013,524,6.2,2.35,0,1
"Color",39,96,5,52,766,196067,1966,1251,3,25,"R",7e+06,2002,358,6.7,1.85,97,1
"Color",133,103,6,935,7000,532988,5863,9660,0,25,"PG-13",7e+06,2015,1000,6.5,1.85,0,1
"Color",104,108,30,281,474,453079,4124,2029,4,29,"R",7e+06,2010,403,5.9,2.35,916,0
"Color",27,118,0,410,26000,46451,7663,27756,2,38,"R",7e+06,2010,854,6,1.85,694,1
"Color",49,97,554,530,876,233103,2670,2544,3,50,"R",7e+06,2005,838,6.9,2.35,311,1
"Color",38,115,16000,240,16000,41400000,39451,17209,0,138,"R",6900000,1985,455,7.3,2.35,0,1
"Color",152,102,0,787,14000,7993039,120036,18643,1,408,"R",6900000,1993,1000,7.7,1.85,10000,1
"Color",63,125,4,36,177,927107,5153,333,1,51,"",1.5e+07,1999,66,7.3,1.85,687,1
"Color",74,108,3,436,710,49526,16299,2119,1,129,"R",6800000,2005,697,7,2.35,1000,1
"Color",25,101,0,83,240,10696,10771,490,8,65,"R",6800000,2003,83,6.4,2.35,413,1
"Color",224,101,13,261,34000,31607598,58366,35717,1,160,"PG-13",6900000,2012,924,5.6,2.35,10000,0
"Color",226,139,777,58,131,6857096,80429,343,0,156,"R",6800000,2010,66,8.2,1.85,37000,1
"Color",36,125,125,11,60,223878,3548,132,1,21,"R",5e+06,2003,29,6.5,2.35,282,1
"Color",54,88,11,415,1000,828,5133,2728,8,31,"R",NA,2009,418,6.4,2.35,663,1
"Color",142,115,294,15,585,8060,81644,666,1,107,"R",4e+06,2007,39,8.1,1.85,11000,1
"Color",271,99,40,300,1000,84263837,81699,2323,0,291,"R",6500000,2014,421,5.4,2.35,45000,0
"Color",33,88,3,38,46,110029,1388,225,7,31,"PG-13",6500000,2009,46,6.3,2.35,479,1
"Color",64,112,309,15,27,57504069,94139,106,2,183,"R",6e+06,1991,26,7.8,1.85,0,1
"Color",18,108,7,51,699,54215416,21409,936,1,63,"PG-13",6500000,1987,63,6.8,1.85,0,1
"Color",121,104,0,517,754,31899000,23986,2442,0,201,"X",6500000,1980,567,7.1,2.35,0,1
"Color",14,108,208,689,876,24103594,6384,4840,0,54,"PG",6500000,1993,827,6.2,1.85,391,1
"Color",137,102,218,376,900,16842303,59474,2475,3,418,"R",6500000,1999,563,7.3,2.35,0,1
"Color",111,88,132,180,435,13367101,19715,1140,2,166,"R",6500000,2006,230,5.9,2.35,515,0
"Color",97,91,38,91,730,10149779,8294,1405,0,160,"PG-13",6500000,1999,461,3.6,2.35,342,0
"Color",73,141,11,8,56,6173485,10672,105,0,84,"R",7e+06,2001,36,7.7,2.35,802,1
"Color",486,101,0,726,13000,4000304,145395,15230,0,375,"NC-17",6500000,2011,898,7.3,2.35,23000,1
"Color",149,105,905,466,27000,2338695,134070,29277,1,263,"R",4e+06,2004,594,7.4,2.35,0,1
"Color",4,100,0,266,1000,2024854,564,1942,2,21,"PG-13",6500000,2005,373,6.6,2.35,19,1
"Color",200,116,129,782,10000,2268296,41856,13180,4,119,"PG-13",6500000,2013,918,6.9,2.35,12000,1
"Color",84,97,15,874,18000,1029017,12049,21107,2,135,"R",6500000,2004,986,6.8,2.35,1000,1
"Color",28,106,19,0,844,64148,2601,846,0,35,"",6500000,2000,2,7.3,1.85,260,1
"Color",217,105,38,706,12000,66637,29608,14462,0,92,"R",6500000,2009,712,7.2,2.35,0,1
" Black and White",183,122,210,471,845,871577,51353,2614,1,143,"R",4500000,2007,631,7.7,2.35,13000,1
"Color",204,107,0,255,2000,38400000,600266,3582,1,692,"R",6500000,1984,663,8.1,1.85,13000,1
" Black and White",153,121,31,43,65,4063859,114407,200,2,225,"R",4800000,2003,51,7.7,1.85,11000,1
"Color",145,98,0,27,1000,449558,32307,1163,2,75,"R",1e+07,2009,54,7.6,1.85,0,1
"Color",93,123,0,781,1000,2122561,99033,3254,6,434,"R",6e+06,1995,898,7.2,1.85,0,1
"Color",124,110,116,898,1000,181360000,170027,5127,2,350,"PG-13",6e+06,1978,944,7.2,2.35,13000,1
"Color",120,120,0,576,40000,137963328,291603,42028,0,505,"R",6e+06,1986,854,8.1,1.85,9000,1
"Color",288,122,909,282,503,119078393,113152,1448,0,1416,"R",6e+06,2004,328,7.5,1.85,0,1
"Color",130,110,131,399,640,102308900,152089,2169,1,309,"M",6e+06,1969,566,8.1,2.35,0,1
"Color",145,139,55,266,382,102300000,107408,2045,2,259,"Approved",6e+06,1964,279,7.8,1.66,0,1
"Color",62,124,0,535,2000,54800000,35130,5122,3,283,"R",6e+06,1980,553,7.8,1.85,0,1
"Color",188,120,153,447,1000,24004159,68722,3175,0,191,"PG",1.1e+08,2004,1000,5.8,2.35,0,0
"Color",120,152,34,249,804,43650000,71919,1802,0,316,"Unrated",6e+06,1961,271,7.6,2.2,0,1
"Color",71,98,11000,484,13000,39800000,81599,14921,3,250,"R",6e+06,1980,573,7.4,1.85,0,1
"Color",52,106,10,578,3000,27457409,3198,6419,4,43,"R",6e+06,2001,685,6.3,1.85,478,1
"Color",18,106,44,328,865,25047631,6585,2724,0,50,"R",6e+06,1999,405,6.9,1.85,990,1
"Color",162,106,0,574,18000,23272306,740918,20821,4,1182,"R",6e+06,1995,979,8.6,2.35,28000,1
" Black and White",88,89,81,92,321,22168359,29659,584,0,227,"X",8e+06,1989,101,5.1,1.85,1000,0
"Color",96,94,12,583,16000,21005329,89128,19341,0,258,"R",6e+06,2002,876,6.4,1.85,0,1
"Color",391,109,0,120,1000,26236603,251349,1582,0,547,"R",6e+06,2008,245,7.9,2.35,10000,1
"Color",32,144,54,332,469,20400000,6304,2037,0,87,"Unrated",8e+06,1946,436,6.9,1.37,403,1
"Color",119,90,378,658,957,18621249,45859,4611,9,340,"PG-13",6e+06,2000,925,7.5,1.85,0,1
"Color",201,106,0,381,742,25244700,91017,2270,1,284,"R",6e+06,1981,602,7.2,2.35,0,1
"Color",22,121,0,182,413,14545844,4756,1284,4,38,"R",6500000,1988,282,5.8,1.85,624,0
"Color",52,89,0,405,555,13235267,12339,1752,2,32,"PG",6e+06,2007,484,2.9,1.85,256,0
"Color",63,86,472,64,472,12674183,19774,773,1,70,"PG-13",NA,1997,155,6.2,2.35,355,1
"Color",97,91,378,345,658,17508936,22408,1660,0,272,"PG-13",NA,2003,378,7.3,1.85,0,1
"Color",34,104,80,658,8000,12793213,18286,10430,4,73,"R",6e+06,1988,960,6.2,1.85,0,1
"Color",88,99,29,161,711,11883495,52805,1462,1,278,"R",9e+06,1998,427,6.8,1.85,0,1
"Color",25,98,38,360,1000,11797927,4582,3221,0,52,"R",6e+06,1995,475,6.1,1.85,985,1
"Color",252,121,162,25,1000,17605861,145580,1184,1,351,"R",6e+06,2006,149,7.7,2.35,0,1
"Color",137,96,2,120,742,11642254,22929,1308,1,287,"X",3e+06,1989,256,5.2,1.85,926,0
"Color",231,99,0,84,11000,9203192,45396,11328,1,136,"PG-13",5e+06,2011,106,6.8,1.85,15000,1
"Color",115,122,0,221,697,8596914,23023,1517,0,148,"R",6e+06,2000,394,7,1.85,0,1
"Color",67,101,112,612,1000,6851636,13010,2697,5,182,"R",6e+06,1999,744,5.9,1.85,0,0
"Color",216,102,49,10000,24000,11434867,59637,51355,1,130,"PG-13",6e+06,2012,14000,7.1,1.85,21000,1
"Color",133,84,4,546,8000,5895238,17169,10123,1,70,"R",6e+06,2012,806,5.5,2.35,9000,0
"Color",149,104,20,130,3000,6670712,27301,3825,6,101,"PG-13",6e+06,2009,591,7.4,1.85,0,1
"Color",261,96,51,28,3000,5359774,64794,3569,0,131,"R",6e+06,2011,482,7.3,2.35,17000,1
"Color",42,94,0,664,1000,4693919,11011,4484,0,78,"R",6500000,2008,1000,4.6,1.85,422,0
"Color",152,90,0,826,4000,4859475,116910,7103,0,520,"R",6e+06,1999,899,7.2,1.85,0,1
"Color",64,97,39,286,1000,4595000,13892,2103,4,160,"R",NA,1998,497,7,1.85,915,1
"Color",76,90,138,263,373,4542775,18313,1831,2,73,"R",6e+06,2009,308,5.1,1.85,985,0
"Color",149,106,0,379,17000,3588432,29341,18947,4,93,"R",6e+06,2014,1000,6.7,2.35,0,1
"Color",35,96,3,353,4000,4394936,11439,5668,1,190,"PG-13",6e+06,1999,812,5.3,2.35,901,0
"Color",108,95,263,179,263,3029081,26300,993,0,231,"R",6e+06,2001,261,7.8,1.85,0,1
"Color",17,99,23,82,97,3273588,4195,382,1,50,"PG-13",6e+06,1993,91,6.7,1.85,0,1
"Color",129,99,53,491,4000,2207975,28855,8297,0,190,"PG-13",6e+06,2003,3000,7.2,2.35,0,1
"Color",84,95,8,15,244,2025238,9589,489,3,105,"R",6e+06,2001,230,5.8,1.85,289,0
"Color",61,84,5,152,944,1028337,3413,1407,2,78,"R",NA,2001,257,6.4,1.85,29,1
"Color",147,99,129,362,976,2077046,27266,2748,2,75,"R",6e+06,2008,617,7,2.35,0,1
"Color",75,97,159,53,631,267194,6906,841,0,111,"R",NA,2002,104,6.7,1.85,605,1
"Color",17,107,0,284,721,869325,2281,2000,2,16,"PG-13",6e+06,1991,514,3.8,1.85,125,0
"Color",16,90,11,316,767,399611,1245,2370,2,29,"PG",6e+06,2010,529,5.7,1.85,0,0
"Color",60,104,324,27,173,181798,2591,282,5,36,"R",NA,2003,67,6.6,1.66,52,1
"Color",63,96,19,71,1000,115862,7394,2163,2,50,"R",6e+06,2009,943,6.7,2.35,0,1
"Color",36,97,781,90,596,117560,2330,1081,0,29,"R",6e+06,2006,206,6.2,1.85,224,1
"Color",47,107,11,419,773,54606,1940,2440,0,34,"PG-13",6e+06,2001,766,6.2,2.35,30,1
"Color",26,85,0,499,11000,36497,7367,14599,0,37,"R",6e+06,2008,826,4.7,1.85,850,0
"Color",162,95,24,874,16000,65804,32512,27575,1,86,"R",1.2e+07,2012,10000,6.3,2.35,0,1
"Color",88,111,82,269,809,3895664,34383,1858,0,149,"R",5300000,2002,447,7.3,1.85,0,1
"Color",136,115,58,400,33000,31874869,43575,34605,0,302,"R",5e+07,2002,455,6.1,1.85,0,1
"Color",111,103,12,19,163,542860,9230,219,1,37,"R",4e+06,2008,20,7.1,2.35,0,1
"Color",6,88,0,57,978,15059,748,1443,2,8,"PG-13",NA,2012,323,5.4,2.35,543,0
"Color",112,111,64,380,778,11905519,30210,2205,0,214,"R",2e+08,2005,635,7.1,1.85,0,1
"Color",12,94,0,136,722,69582,867,1477,2,21,"R",NA,1998,338,6.4,1.85,109,1
"Color",161,112,98,397,883,32541719,89806,2201,0,438,"PG-13",3500159,2002,528,6.7,1.85,0,1
"Color",68,141,407,501,688,3064356,3433,2584,6,81,"PG-13",5600000,2002,659,6.9,1.85,160,1
"Color",25,95,17,255,592,7009668,8707,2000,6,36,"PG-13",5600000,2006,378,2.1,1.85,244,0
"Color",222,85,57,6,37,27024,55597,73,0,148,"R",5600000,2009,9,6.6,1.85,4000,1
"Color",119,129,131,417,1000,159600000,175607,2387,0,252,"PG",5500000,1973,559,8.3,1.85,0,1
"Color",90,125,46,249,368,58800000,40511,1651,0,213,"PG",5500000,1981,303,7.2,1.85,0,1
"Color",62,116,0,476,907,50382128,10472,2723,0,202,"PG-13",5500000,2005,637,5.6,1.85,0,0
"Color",71,105,96,35,509,35811509,43013,888,0,104,"PG-13",5500000,1996,294,7.7,1.85,0,1
"Color",364,90,23000,694,23000,24475193,190494,44265,1,314,"R",3e+06,2013,19000,6.6,2.35,33000,1
"Color",122,111,72,722,19000,6200756,96129,34106,0,488,"R",7e+06,2001,12000,7.4,1.85,5000,1
"Color",100,91,14,548,14000,1292119,14786,16768,1,144,"R",5500000,2001,1000,7.1,1.85,0,1
"Color",112,97,25,57,517,3629758,44151,745,0,110,"PG-13",5500000,2004,86,7.9,2.35,0,1
"Color",67,92,9,71,636,6239558,5548,1033,0,67,"R",5e+06,2003,210,6.7,1.85,352,1
"Color",91,104,10,93,715,1056102,18792,1315,0,153,"R",5e+06,2003,436,6.6,1.85,1000,1
"Color",103,120,0,388,782,27545445,59524,2892,2,418,"R",6500000,1989,652,7.9,1.85,0,1
"Color",27,99,56,781,4000,56007,3754,6776,3,69,"R",5500000,2001,902,4.9,2.35,113,0
"Color",205,93,592,36,232,611709,15267,391,1,41,"Not Rated",3850000,2011,67,7.2,1.85,0,1
"Color",192,99,929,9,56,753501,87244,118,0,664,"Not Rated",NA,2002,46,7.4,2.35,13000,1
"Color",72,99,17,16,31,22770,1658,81,0,12,"Unrated",5500000,2013,17,6.1,1.85,543,1
"Color",33,157,85,199,397,2197331,70233,1519,0,321,"Not Rated",NA,2006,227,8.4,2.35,0,1
"Color",48,96,3,38,472,27445,3788,561,5,31,"R",9e+06,2011,39,5.3,1.85,1000,0
"Color",65,96,136,139,4000,766487,15315,4883,4,117,"R",5250000,2007,543,5,1.85,915,0
"Color",29,90,222,222,5000,18434,4471,6111,2,47,"R",NA,1999,680,7.7,1.85,484,1
"Color",284,100,77,27,286,1196752,79353,385,3,121,"R",30300000,2011,52,7.6,2.39,23000,1
"Color",47,98,12,149,393,795126,4976,955,1,52,"PG-13",6e+06,2004,259,7.6,1.85,989,1
"Color",318,106,0,482,852,83574831,109214,2975,0,269,"PG-13",5e+06,2013,618,6.6,2.35,35000,1
"Color",250,95,163,651,1000,87025093,188679,4134,0,864,"R",4e+06,2005,654,6.6,1.85,0,1
"Color",411,104,16,82,14000,71897215,126893,14504,0,440,"PG-13",1.5e+07,2016,338,7.3,2.35,33000,1
"Color",106,87,79,218,608,64267897,67992,1770,0,327,"R",5e+06,2002,362,6.6,1.85,0,1
"Color",159,81,26,300,2000,56536016,13523,3344,0,95,"PG-13",4900000,2016,509,6.9,2.35,0,1
"Color",251,94,24,434,581,104007828,76828,2371,0,314,"R",5e+06,2011,438,5.8,1.85,24000,0
"Color",183,89,10,704,852,50820940,31915,5056,0,159,"PG-13",5e+06,2014,707,4.4,2.35,18000,0
"Color",131,88,55,150,506,44793200,49820,1584,0,311,"X",4500000,1987,449,6.6,1.85,0,1
"Color",297,108,0,458,1000,43771291,79916,3215,1,279,"R",5e+06,2015,562,7.1,2.35,15000,1
"Color",41,115,399,83,399,44456509,22105,688,1,81,"PG-13",5e+06,2013,89,7.6,1.85,14000,1
"Color",248,96,24,113,235,53884821,51204,799,0,247,"R",5e+06,2012,119,4.6,1.85,26000,0
"Color",42,135,28,275,726,36000000,6359,1920,1,69,"Unrated",5e+06,1953,422,6.8,2.2,0,1
"Color",91,93,54,581,40000,34872293,30765,42002,0,252,"R",8500000,1991,618,4.9,1.85,963,0
"Color",185,109,260,592,9000,34468224,105568,11736,2,533,"R",4500000,2003,844,7.3,1.85,0,1
"Color",220,101,52,332,510,32453345,31791,2161,0,155,"R",5e+06,2014,358,5,1.78,10000,0
"Color",471,117,212,896,11000,27296514,326494,17738,0,340,"R",5e+06,2013,3000,8,2.35,65000,1
"Color",152,83,26,801,10000,25799043,28513,11771,0,126,"PG-13",3300000,2015,830,5.2,2.35,0,0
" Black and White",274,113,22000,379,716,25530884,845580,1997,0,2067,"R",9e+06,2000,651,8.5,2.35,40000,1
"Color",336,104,59,202,972,27689474,85688,2071,0,339,"R",5e+06,2013,407,6.5,2.35,23000,1
" Black and White",174,97,0,657,1000,24138847,114797,2990,3,472,"R",5e+06,2006,898,7.4,1.85,0,1
"Color",151,110,335,34,838,21994911,98354,1122,0,433,"R",5e+06,2000,203,7.7,1.85,0,1
"Color",276,103,214,424,7000,21501098,115813,8375,1,216,"PG-13",5e+06,2013,468,7.4,1.85,22000,1
"Color",12,94,0,287,901,19281235,3571,2523,0,11,"R",5e+06,1991,413,5.1,1.85,232,0
"Color",28,77,0,73,2000,19421271,2448,2908,1,18,"G",5e+06,1999,804,5,1.33,122,0
"Color",95,134,3000,77,205,20733485,11622,428,1,157,"PG-13",5e+06,1997,130,7.2,1.85,1000,1
"Color",179,90,37,1000,11000,24809547,74875,15710,1,115,"R",5e+06,2011,3000,6.4,1.85,11000,1
"Color",125,134,81,388,882,19097994,11744,2410,0,49,"PG-13",NA,2016,845,7.1,2.35,0,1
"Color",22,104,0,498,1000,23031390,4345,2868,9,26,"R",4500000,1998,597,5.6,1.85,575,0
"Color",92,95,596,697,1000,16017403,17333,3300,2,153,"R",5e+06,2001,835,6.2,1.85,0,1
"Color",196,93,66,161,1000,21197315,49948,1410,0,211,"R",5e+06,2014,200,6.1,1.85,14000,1
"Color",9,106,23,467,1000,17382982,5975,2840,0,33,"R",5e+06,2014,694,5.2,1.85,0,0
"Color",31,109,148,426,2000,14821531,6915,3843,2,209,"R",6e+06,1997,434,7.3,1.85,599,1
"Color",309,101,25,423,17000,18656400,86077,19673,1,195,"PG-13",5e+06,2014,2000,7.5,1.85,45000,1
"Color",129,100,6,65,935,14343976,22961,1327,0,291,"R",5e+06,1989,120,4.5,1.85,1000,0
"Color",168,95,38,249,567,241437427,102071,1495,3,756,"PG",5e+06,2002,312,6.6,1.85,5000,1
"Color",444,94,520,192,11000,14123773,108683,12306,4,561,"R",5e+06,2012,892,5.3,2.35,25000,0
"Color",123,93,13,141,742,15126948,20815,1227,0,335,"R",5e+06,1995,152,4.9,1.85,0,0
"Color",173,106,0,19,269,13622333,91377,361,1,385,"R",2e+06,2001,43,7.7,1.85,0,1
"Color",246,99,1000,358,605,13464388,395921,1686,6,859,"R",4e+06,2004,427,8,2.35,19000,1
"Color",74,82,7,664,1000,13350177,7904,4856,5,113,"PG-13",5e+06,2008,984,3.8,1.85,562,0
"Color",68,135,407,111,11000,13269963,23202,11400,2,173,"R",5e+06,1996,189,7.6,2.35,0,1
"Color",144,88,27,101,742,17768000,29629,1136,0,374,"R",5e+06,1988,120,5.9,1.85,0,0
"Color",96,89,17,85,690,12947763,10624,1160,0,125,"R",5e+06,1986,190,6.2,2.35,0,1
"Color",42,110,272,551,801,14100000,14995,2943,6,87,"R",5e+06,1982,796,7.2,1.85,0,1
"Color",29,107,8,268,926,12200000,7973,2383,0,65,"PG",5e+06,1983,400,6.3,1.85,0,1
"Color",228,86,17,205,520,17683670,47227,1520,0,323,"PG-13",5e+06,2011,270,5.2,1.33,0,0
"Color",195,91,19,260,968,12055108,61151,2528,0,134,"R",8e+06,2008,934,6.9,2.35,0,1
"Color",203,103,66,13,155,27285953,48675,259,0,214,"R",5e+06,2015,78,6.8,1.85,16000,1
"Color",45,99,1000,409,849,10572742,2326,2269,1,21,"PG-13",8e+06,2009,578,6.1,1.85,738,1
"Color",29,82,99,44,93,9628751,5164,315,0,65,"PG",5e+06,2000,45,5.9,1.85,207,0
"Color",121,92,12,797,3000,8786715,40274,5668,5,324,"PG-13",5e+06,2004,835,6.9,1.85,0,1
"Color",135,112,66,21,150,3432342,24921,253,2,166,"R",6e+06,2003,28,7.7,2.35,0,1
"Color",56,90,23,560,847,6755271,7319,3004,4,131,"R",5e+06,2001,591,5.3,1.85,327,0
"Color",59,150,3,448,859,6157157,21416,3942,1,198,"PG-13",5e+06,1989,448,7,1.85,0,1
"Color",61,90,4,556,2000,6088249,67853,5202,0,202,"R",NA,2006,936,7,2.35,0,1
"Color",60,91,84,572,1000,5480318,9427,2691,0,79,"R",5e+06,1998,778,6.6,1.85,462,1
"Color",81,95,4000,334,4000,5308707,15053,5245,2,165,"R",5e+06,2001,585,6.4,1.85,393,1
"Color",415,97,0,372,18000,5009677,260607,19404,0,485,"R",5e+06,2009,572,7.9,2.35,47000,1
"Color",43,90,7,701,2000,4328294,2719,5900,0,41,"PG-13",NA,2006,847,5.4,1.85,249,0
"Color",7,41,0,0,55,4074023,296,55,0,4,"",5e+06,2010,0,6.9,1.78,89,1
"Color",120,112,460,395,990,4306697,26720,2820,0,196,"R",5e+06,1997,900,7.7,2.35,920,1
"Color",195,122,22,32,186,3950029,12411,416,0,89,"PG-13",4e+06,2010,135,7.2,2.35,0,1
"Color",109,110,19,39,25000,4040588,12233,25676,0,89,"PG-13",5e+06,2008,579,6.8,2.35,0,1
"Color",93,108,0,88,14000,3049135,50197,14574,2,265,"R",5e+06,1994,433,7.4,2.35,0,1
"Color",12,121,35,473,4000,4700361,2047,6617,0,29,"PG-13",5e+06,2015,849,4.6,2.35,0,0
"Color",155,97,7,939,8000,2711210,40305,10517,1,86,"R",5e+06,2010,981,6.4,2.35,0,1
"Color",81,116,52,102,624,1980338,12366,1209,2,151,"R",5e+06,1998,385,7,1.85,507,1
"Color",204,94,122,360,23000,1082044,281649,24994,0,458,"R",5e+06,2004,1000,7.7,2.35,21000,1
"Color",19,103,261,145,722,1100000,3665,1201,0,39,"R",5e+06,1992,280,6.8,1.85,247,1
"Color",163,112,52,688,10000,2445646,32382,12897,1,99,"R",5e+06,2014,963,7,2.35,13000,1
"Color",248,91,263,192,967,2221809,40618,1582,0,144,"PG-13",5e+06,2010,289,7,1.85,0,1
"Color",39,98,13,600,3000,296665,12675,5185,1,158,"R",5e+06,2003,971,6.3,1.85,0,1
"Color",322,95,57,233,727,3219029,28845,1836,0,125,"R",5e+06,2015,442,7.1,2.35,10000,1
"Color",83,91,0,65,387,1040879,54478,648,0,184,"R",7e+06,1996,96,7.1,1.85,0,1
"Color",37,97,18000,977,10000,326308,6632,13718,3,69,"R",5e+06,1996,1000,6.1,2.35,225,1
"Color",16,136,0,14,75,240425,1311,172,0,25,"",NA,2007,45,7.4,2.35,133,1
"Color",121,118,239,0,6,228830,3329,6,0,22,"R",NA,2008,0,7.5,2.35,489,1
"Color",324,89,27,440,948,223615,127842,2958,1,200,"R",NA,2010,779,7.6,2.35,49000,1
